# Configuracion:
# Concentracion g/m^3_=_10770.0
# C_Vs_to_Am_M_A/Vsm_=_116720831517.84952
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_ref_Hz_=_108113.05975322984
# 
Resultados:
# tau_s_=_(1.06+/-0.68)e+02
# dphi_rad_=_6.35+/-0.05
# SAR_W/g_=_1.52+/-0.98
# Hc_kA/m_=_0.75+/-0.37
# Mr_A/m_=_4.38+/-2.31
# Suceptibilidad_a_M=0_=_0.0058+/-0.0006
Nombre_archivo	Time_m_(s)	Temperatura_(ºC)	Mr_(A/m)	Hc_(kA/m)	Campo_max_(A/m)	Mag_max_(A/m)	f0	mag0	dphi0	SAR_(W/g)	Tau_(ns)	N	xi_M_0
106kHz_022dA_100Mss_bobN1NF0015.txt		20.00	0.82	0.16	9472.86	59.04	1.081081e+05	6.251536e-01	6.265339e+00	-0.39	-26.272755	3700	5.316e-03
106kHz_022dA_100Mss_bobN1NF0016.txt		20.00	3.21	0.49	9472.86	61.01	1.081081e+05	6.577629e-01	6.343616e+00	1.39	89.067795	3700	6.376e-03
106kHz_022dA_100Mss_bobN1NF0017.txt		20.00	7.39	1.26	9472.86	56.69	1.081081e+05	6.037080e-01	6.416605e+00	2.80	197.581099	3700	4.956e-03
106kHz_022dA_100Mss_bobN1NF0018.txt		20.00	3.20	0.57	9472.86	55.72	1.081081e+05	5.856466e-01	6.339156e+00	1.14	82.476461	3700	5.859e-03
106kHz_022dA_100Mss_bobN1NF0019.txt		20.00	4.18	0.78	9472.86	57.97	1.081081e+05	6.152648e-01	6.349985e+00	1.43	98.481408	3700	5.448e-03
106kHz_022dA_100Mss_bobN1NF0020.txt		20.00	7.83	1.20	9472.86	57.57	1.081081e+05	6.132508e-01	6.408101e+00	2.66	184.852511	3700	6.935e-03
106kHz_022dA_100Mss_bobN1NF0021.txt		20.00	2.47	0.50	9472.86	57.80	1.081081e+05	6.068974e-01	6.325073e+00	0.89	61.699220	3700	5.593e-03
106kHz_022dA_100Mss_bobN1NF0022.txt		20.00	5.98	1.06	9472.86	59.40	1.081373e+05	6.068976e-01	6.389168e+00	2.24	156.599176	3699	5.670e-03
